id,candidate_knowledge_point,local_media,contact_sheet,review_status,recommended_action,suggested_start_sec,suggested_end_sec,review_notes
vdcr_commons_mr22_000004,Electrodeposition Dendrite Growth,media/vdcr_commons_manual_round22_v1/vdcr_commons_mr22_000004.webm,media/vdcr_commons_manual_frames_round22_v1/vdcr_commons_mr22_000004/contact_sheet.jpg,reject,no_visible_growth_source_dependent_label,0,0,"The clip shows copper crystals already present and being moved or observed, but the contact sheet does not show dendritic electrodeposition growth unfolding over time. The answer would depend on the source title rather than video evidence."
vdcr_commons_mr22_000005,Coffee-Ring Formation,media/vdcr_commons_manual_round22_v1/vdcr_commons_mr22_000005.ogv,media/vdcr_commons_manual_frames_round22_v1/vdcr_commons_mr22_000005/contact_sheet.jpg,reject,text_figure_panel_and_static_deposition_shortcut,0,0,The video is a multi-panel microscopy figure with visible labels and scale bars. It also risks being solvable from final ring-like deposition states rather than the evaporation-driven transport process. Reject for text leakage and static shortcut risk.
vdcr_commons_mr22_000006_seg_015000_020000_clean,C-Start Escape Response,media/vdcr_segments_pilot_v1/vdcr_commons_mr22_000006_seg_015000_020000_clean.mp4,media/vdcr_segment_frames_round22_v1/vdcr_commons_mr22_000006_seg_015000_020000_clean/contact_sheet.jpg,pass_candidate,clean_textless_segment_c_start_ready_for_license_check,0,5,"New no-audio clean segment cuts away title cards and shows a fish rapidly bending from an elongated posture into a C-shaped body configuration and accelerating away. A single frame may show a fish near a predator or a curved body, but the named concept requires the rapid bend-and-escape temporal sequence."
vdcr_commons_mr22_000007,Sediment Saltation,media/vdcr_commons_manual_round22_v1/vdcr_commons_mr22_000007.gif,,reject,static_labeled_diagram_not_video_dynamic_evidence,0,0,"The downloaded GIF is effectively a single labeled diagram with words such as suspension and saltation, not a continuous video. Reject because it fails temporal evidence and text leakage gates."
vdcr_commons_mr22_000008,Barchan Dune Migration,media/vdcr_commons_manual_round22_v1/vdcr_commons_mr22_000008.webm,media/vdcr_commons_manual_frames_round22_v1/vdcr_commons_mr22_000008/contact_sheet.jpg,reject,flyover_static_dunes_no_migration,0,0,"The clip is a rendered or camera flyover of dunes with title-like context, not a time-lapse showing barchan dune migration. Reject because the dynamic evidence is camera motion rather than geomorphic migration."
vdcr_commons_mr22_000009,Downburst / Microburst Outflow,media/vdcr_commons_manual_round22_v1/vdcr_commons_mr22_000009.webm,media/vdcr_commons_manual_frames_round22_v1/vdcr_commons_mr22_000009/contact_sheet.jpg,reject,generic_thunderstorm_no_outflow_structure,0,0,"The video shows trees, clouds, rain, and camera motion during a thunderstorm, but no decisive ground-level radial outflow or advancing outflow boundary. Reject because it would collapse into generic severe-storm understanding."
vdcr_commons_mr23_000001_seg_002000_016000_crop_clean,Crystal Nucleation,media/vdcr_segments_pilot_v1/vdcr_commons_mr23_000001_seg_002000_016000_crop_clean.mp4,media/vdcr_segment_frames_round23_v1/vdcr_commons_mr23_000001_seg_002000_016000_crop_clean/contact_sheet.jpg,pass_candidate,cropped_textless_crystal_nucleation_strict_ready_for_license_check,0,14,New cropped no-audio metadata-stripped derivative removes title/time overlays and shows a clear solution region where a small crystal first appears and grows into a larger faceted crystal. A single later frame only shows a crystal; the named concept requires observing the onset and growth sequence from solution.
vdcr_commons_mr23_000002,Crystal Nucleation,media/vdcr_commons_manual_round23_v1/vdcr_commons_mr23_000002.ogv,media/vdcr_commons_manual_frames_round23_v1/vdcr_commons_mr23_000002/contact_sheet.jpg,reject,source_dependent_instrumented_crystallization_with_time_scale_overlays,0,0,"The microscopy movie shows changing contrast in a nanorod and likely crystallization, but the dynamic cue is too abstract and includes large time numbers/scale bars. Reject in favor of the visually stronger cropped solution-crystal nucleation sample."
vdcr_commons_mr23_000003,Internal Wave Propagation,media/vdcr_commons_manual_round23_v1/vdcr_commons_mr23_000003.webm,media/vdcr_commons_manual_frames_round23_v1/vdcr_commons_mr23_000003/contact_sheet.jpg,reject,apparatus_animation_not_internal_wave_field,0,0,"The contact sheet mainly shows an apparatus/wave-maker animation, not the stratified-fluid particle or anomaly field itself. Reject because the target internal-wave propagation would depend on source description rather than visible process."
vdcr_commons_mr23_000004_metadata_clean,Internal Wave Propagation,media/vdcr_segments_pilot_v1/vdcr_commons_mr23_000004_metadata_clean.mp4,media/vdcr_segment_frames_round23_v1/vdcr_commons_mr23_000004_metadata_clean/contact_sheet.jpg,pass_candidate,metadata_stripped_internal_wave_anomaly_animation_strict_ready_for_license_check,0,31.6,"New metadata-stripped no-audio derivative shows a temperature-anomaly field repeatedly propagating and oscillating across an instrumented ocean-drifter array. It is a strict scientific visualization sample: a single map frame shows only an anomaly field, while the named concept depends on the coherent propagation through time."
vdcr_commons_mr23_000005,Rip Current Formation,,,reject,download_failed_bad_derived_commons_url,0,0,The candidate Commons filename with a comma produced a bad derived upload URL in the no-API resolver and did not download. Leave rejected for this round because the backup rip-current video was available for visual review.
vdcr_commons_mr23_000006,Rip Current Formation,media/vdcr_commons_manual_round23_v1/vdcr_commons_mr23_000006.webm,media/vdcr_commons_manual_frames_round23_v1/vdcr_commons_mr23_000006/contact_sheet.jpg,reject,text_heavy_didactic_video_and_current_not_decisive_without_arrows,0,0,"The didactic video contains title cards, German explanatory text, arrows, and answer text. Textless windows exist, but the offshore-directed current is not visually decisive enough without the annotations, so admitting it would risk source/text dependence."
vdcr_commons_mr24_000001_crop_clean,Euler's Disk Motion,media/vdcr_segments_pilot_v1/vdcr_commons_mr24_000001_crop_clean.mp4,media/vdcr_segment_frames_round24_v1/vdcr_commons_mr24_000001_crop_clean/contact_sheet.jpg,pass_candidate,cropped_metadata_stripped_euler_disk_strict_ready_for_license_check,0,98.605,"New cropped no-audio metadata-stripped derivative removes the visible rim label from the raw Commons video and shows a disk rolling, precessing, wobbling faster, and collapsing into a final flat state. A single frame can show only a tilted disk on a mirror; the named concept requires observing the coupled rolling-precession-wobble sequence over time."
vdcr_commons_mr24_000002_crop_clean,Precipitation Front Propagation,media/vdcr_segments_pilot_v1/vdcr_commons_mr24_000002_crop_clean.mp4,media/vdcr_segment_frames_round24_v1/vdcr_commons_mr24_000002_crop_clean/contact_sheet.jpg,pass_candidate,cropped_metadata_stripped_precipitation_front_strict_ready_for_license_check,0,66.4,"New cropped no-audio metadata-stripped derivative removes the microscope parameter text and shows bright precipitate/cloudy material forming after droplet contact and propagating through the droplet volume. A single frame can show a cloudy droplet, but the named concept requires observing the front-like formation and spread over time."
vdcr_commons_mr24_000003,Mitotic Chromosome Segregation,media/vdcr_commons_manual_round24_v1/vdcr_commons_mr24_000003.ogv,media/vdcr_commons_manual_frames_round24_v1/vdcr_commons_mr24_000003/contact_sheet.jpg,reject,chromosome_segregation_not_visually_decisive_source_dependent,0,0,"The fluorescent microscopy movie is biologically relevant, but the contact sheet does not make chromosome separation or spindle-stage progression visually decisive without relying on the source title. Reject because the direct-answer label would be source-dependent."
vdcr_commons_mr24_000004,Mitotic Chromosome Segregation,media/vdcr_commons_manual_round24_v1/vdcr_commons_mr24_000004.ogv,media/vdcr_commons_manual_frames_round24_v1/vdcr_commons_mr24_000004/contact_sheet.jpg,reject,subtle_mitosis_time_overlay_and_source_dependent_label,0,0,"The C. elegans confocal movie shows changing fluorescent structures and possible mitotic/anaphase dynamics, but the small time overlay and subtle morphology make Mitotic Chromosome Segregation insufficiently decisive from video evidence alone. Reject until a clearer live-cell sequence is found."
vdcr_commons_mr24_000005,Rip Current Formation,media/vdcr_commons_manual_round24_v1/vdcr_commons_mr24_000005.webm,media/vdcr_commons_manual_frames_round24_v1/vdcr_commons_mr24_000005/contact_sheet.jpg,reject,generic_surf_scene_rip_channel_not_decisive,0,0,"The Commons beach video shows ordinary surf-zone waves and foam patterns, but the narrow offshore-directed rip-current channel is not visually decisive without the page title. Reject because this would collapse into generic beach/surf understanding or source-title dependence."
vdcr_commons_mr25_000001_metadata_clean,Medusan Bell-Contraction Jet Propulsion,media/vdcr_segments_pilot_v1/vdcr_commons_mr25_000001_metadata_clean.mp4,media/vdcr_segment_frames_round25_v1/vdcr_commons_mr25_000001_metadata_clean/contact_sheet.jpg,pass_candidate,metadata_stripped_medusan_jet_propulsion_strict_ready_for_license_check,0,38.083,"New no-audio metadata-stripped derivative from a Commons jellyfish video shows multiple medusan jellyfish repeatedly contracting and relaxing their bells while moving through water. A single frame can identify jellyfish, but the named concept requires observing the rhythmic bell-contraction propulsion sequence over time."
vdcr_commons_mr25_000002,FRAP Recovery,media/vdcr_commons_manual_round25_v1/vdcr_commons_mr25_000002.ogv,media/vdcr_commons_manual_frames_round25_v1/vdcr_commons_mr25_000002/contact_sheet.jpg,reject,frap_recovery_not_visually_decisive_from_contact_sheet,0,0,"The light-sheet microscopy movie is in the FRAP category, but the sparse frames do not show a visually decisive bleached region recovering fluorescence intensity. Accepting it would depend on the source title rather than video-native evidence."
vdcr_commons_mr25_000003,Stomatal Opening and Closing,media/vdcr_commons_manual_round25_v1/vdcr_commons_mr25_000003.ogv,media/vdcr_commons_manual_frames_round25_v1/vdcr_commons_mr25_000003/contact_sheet.jpg,reject,source_title_mentions_stomatal_closure_but_video_shows_by2_cell_response,0,0,"The source title mentions stomatal closure, but the video itself shows paired brightfield/fluorescence plant-cell panels with visible Wildtype/GmSAL1 labels and does not make guard-cell aperture opening or closing visually decisive. Reject because the target label would be source-dependent."
vdcr_commons_mr25_000004,Seismic Soil Liquefaction,media/vdcr_commons_manual_round25_v1/vdcr_commons_mr25_000004.gif,media/vdcr_commons_manual_frames_round25_v1/vdcr_commons_mr25_000004/contact_sheet.jpg,reject,simplified_particle_schematic_not_seismic_or_expert_specific_enough,0,0,"The GIF is an unlabeled particle schematic that shows rearrangement/fluid-like spacing, but it does not expose seismic forcing, pore-pressure buildup, or a field/lab liquefaction process. Reject because it is too simplified and close to a generic animation."
vdcr_commons_mr25_000005,Lava Dome Collapse,media/vdcr_commons_manual_round25_v1/vdcr_commons_mr25_000005.gif,media/vdcr_commons_manual_frames_round25_v1/vdcr_commons_mr25_000005/contact_sheet.jpg,reject,two_frame_before_after_satellite_change_not_continuous_dynamic_evidence,0,0,"The NASA/Commons GIF is essentially a two-frame before/after satellite comparison of dome collapse deposits. It lacks continuous collapse dynamics, so the answer would depend on the page title and description rather than video evidence."
vdcr_commons_mr25_000006,Eruption Column Collapse,media/vdcr_commons_manual_round25_v1/vdcr_commons_mr25_000006.webm,media/vdcr_commons_manual_frames_round25_v1/vdcr_commons_mr25_000006/contact_sheet.jpg,reject,generic_eruption_plume_growth_not_column_collapse_and_logo_overlay,0,0,"The video shows an eruption plume expanding upward and outward, with PHIVOLCS logo/time overlays. It does not clearly show the column losing buoyant support and collapsing into ground-hugging density currents, so the target would collapse into generic eruption understanding."
vdcr_commons_mr25_000007,FRAP Recovery,media/vdcr_commons_manual_round25_v1/vdcr_commons_mr25_000007.ogv,media/vdcr_commons_manual_frames_round25_v1/vdcr_commons_mr25_000007/contact_sheet.jpg,reject,fluorescence_loss_or_non_recovery_not_frap_recovery,0,0,"The video clearly shows fluorescence loss after photobleaching inside a yellow-outlined region, but the frames do not show a recovery process. Reject for the current answer label FRAP Recovery because the visible dynamic is loss/non-recovery rather than recovery."
vdcr_commons_mr25_000008,FRAP Recovery,media/vdcr_commons_manual_round25_v1/vdcr_commons_mr25_000008.ogv,media/vdcr_commons_manual_frames_round25_v1/vdcr_commons_mr25_000008/contact_sheet.jpg,reject,multichannel_cell_migration_movie_not_decisive_frap_recovery,0,0,"The multichannel microscopy movie contains moving red/green/gray structures, but the photobleached region and fluorescence recovery are not visually decisive from the video alone. Reject because the answer would be source/category dependent."
vdcr_commons_mr26_000001,Rill Network Expansion,media/vdcr_commons_manual_round26_v1/vdcr_commons_mr26_000001.webm,media/vdcr_commons_manual_frames_round26_v1/vdcr_commons_mr26_000001/contact_sheet.jpg,reject,engineering_overtopping_video_text_heavy_not_rill_network_expansion,0,0,"The overtopping-simulator video is relevant to erosion, but the visible content is an engineering setup with title overlays, logos, flow-rate text, hoses, and broad surface wetting. It does not show a clean rill network initiating and expanding through time, so the target label would be too source-dependent."
vdcr_commons_mr26_000002,Barchan Dune Migration,media/vdcr_commons_manual_round26_v1/vdcr_commons_mr26_000002.webm,media/vdcr_commons_manual_frames_round26_v1/vdcr_commons_mr26_000002/contact_sheet.jpg,reject,static_mars_dune_flyover_not_migration,0,0,"The video is a rendered flyover across static barchan dunes on Mars and includes a title-like text overlay. It shows dune morphology but not displacement or migration through time, so it fails the temporal-process gate."
vdcr_commons_mr26_000003,Landspout Development,media/vdcr_commons_manual_round26_v1/vdcr_commons_mr26_000003.webm,media/vdcr_commons_manual_frames_round26_v1/vdcr_commons_mr26_000003/contact_sheet.jpg,reject,tornado_visible_but_not_decisive_landspout_development,0,0,"The short automated-camera clip shows a narrow tornado/funnel already present under a cloud base. It does not establish landspout-specific development or a formation sequence, so admitting it would be a mature-tornado shortcut rather than VDCR concept recognition."
vdcr_commons_mr26_000004,Rip Current Formation,media/vdcr_commons_manual_round26_v1/vdcr_commons_mr26_000004.webm,media/vdcr_commons_manual_frames_round26_v1/vdcr_commons_mr26_000004/contact_sheet.jpg,revise,raw_video_text_heavy_use_clean_66_78_segment_only,0,107.84,"The full CC0 Commons video is formation-specific but contains title cards, arrows, German explanatory text, and end credits. Use only the textless 66-78s clean derivative where localized nearshore return flow and channel-like surf patterns remain visible without answer text."
vdcr_commons_mr26_000004_seg_066000_078000_clean,Rip Current Formation,media/vdcr_segments_pilot_v1/vdcr_commons_mr26_000004_seg_066000_078000_clean.mp4,media/vdcr_segment_frames_round26_v1/vdcr_commons_mr26_000004_seg_066000_078000_clean/contact_sheet.jpg,pass_candidate,clean_textless_rip_current_formation_strict_ready_for_license_check,0,12,"New no-audio metadata-stripped derivative cuts the source video to a textless 66-78s window showing localized offshore-directed return flow and channel-like disruption through incoming nearshore waves. A single frame can show only a beach surf scene, but the named concept requires observing the evolving localized return-current pattern over time."
vdcr_commons_mr27_000001,Rayleigh-Benard Convection,media/vdcr_commons_manual_round27_v1/vdcr_commons_mr27_000001.webm,media/vdcr_commons_manual_frames_round27_v1/vdcr_commons_mr27_000001/contact_sheet.jpg,reject,duplicate_lower_priority_screen_border_text_risk,0,0,"The clip is relevant, but the frame includes a visible screen edge with possible title/text and is lower priority than the cleaner Benard-cell video from the same Commons category. Reject to avoid answer leakage and duplicate concept sampling."
vdcr_commons_mr27_000002,Rayleigh-Benard Convection,media/vdcr_commons_manual_round27_v1/vdcr_commons_mr27_000002.ogv,media/vdcr_commons_manual_frames_round27_v1/vdcr_commons_mr27_000002/contact_sheet.jpg,revise,use_metadata_clean_derivative_only,0,26.86,"Raw Commons video is visually clean and shows Rayleigh-Benard convection-cell pattern formation, but it contains an audio stream and source metadata. Use the no-audio metadata-clean derivative for release."
vdcr_commons_mr27_000002_metadata_clean,Rayleigh-Benard Convection,media/vdcr_segments_pilot_v1/vdcr_commons_mr27_000002_metadata_clean.mp4,media/vdcr_segment_frames_round27_v1/vdcr_commons_mr27_000002_metadata_clean/contact_sheet.jpg,pass_candidate,metadata_stripped_rayleigh_benard_strict_ready_for_license_check,0,26.86,"New no-audio metadata-stripped derivative shows a heated fluid layer developing and reorganizing honeycomb-like Benard convection cells over time. A single frame can show only a fluid texture or cell pattern, but the named concept requires observing the convection-cell dynamics and aligning it to Rayleigh-Benard Convection."
vdcr_commons_mr27_000003,Rayleigh-Benard Convection,media/vdcr_commons_manual_round27_v1/vdcr_commons_mr27_000003.webm,media/vdcr_commons_manual_frames_round27_v1/vdcr_commons_mr27_000003/contact_sheet.jpg,reject,duplicate_lower_priority_pattern_ambiguous,0,0,"The long video is related to Benard-like surface pattern motion, but the visual sequence is less canonical and duplicates the cleaner accepted Rayleigh-Benard sample. Reject for lower information gain and answer-level deduplication."
vdcr_commons_mr27_000004,Reaction-Diffusion Wave,media/vdcr_commons_manual_round27_v1/vdcr_commons_mr27_000004.gif,media/vdcr_commons_manual_frames_round27_v1/vdcr_commons_mr27_000004/contact_sheet.jpg,revise,use_metadata_clean_mp4_derivative_only,0,17.9,"Raw Commons GIF is a relevant Gray-Scott reaction-diffusion simulation without visible text, but convert to a no-audio metadata-stripped MP4 derivative for consistent benchmark media packaging."
vdcr_commons_mr27_000004_metadata_clean,Reaction-Diffusion Wave,media/vdcr_segments_pilot_v1/vdcr_commons_mr27_000004_metadata_clean.mp4,media/vdcr_segment_frames_round27_v1/vdcr_commons_mr27_000004_metadata_clean/contact_sheet.jpg,pass_candidate,metadata_stripped_reaction_diffusion_visualization_strict_ready_for_license_check,0,17.9,"New no-audio metadata-stripped derivative shows reaction-diffusion bands and fronts propagating, splitting, and reorganizing across a simulated toroidal surface. It is a strict scientific-visualization sample: a single frame shows only colored labyrinthine patterning, while the named concept requires observing wave/front evolution through time."
vdcr_commons_mr27_000005,Bacterial Chemotaxis,media/vdcr_commons_manual_round27_v1/vdcr_commons_mr27_000005.ogv,media/vdcr_commons_manual_frames_round27_v1/vdcr_commons_mr27_000005/contact_sheet.jpg,reject,bacterial_motility_not_decisive_chemotaxis,0,0,"The microscopy video shows bacteria moving in a field, but it does not provide a visible chemical gradient, directed response, or run-tumble chemotactic structure. Accepting Bacterial Chemotaxis would depend on source context rather than video evidence."
vdcr_commons_mr27_000006,Slime Mold Aggregation,media/vdcr_commons_manual_round27_v1/vdcr_commons_mr27_000006.ogv,media/vdcr_commons_manual_frames_round27_v1/vdcr_commons_mr27_000006/contact_sheet.jpg,reject,too_short_single_structure_not_aggregation,0,0,"The very short fluorescent microscopy clip shows one slime-mold-like structure changing shape, but it does not show distributed cells or plasmodial structures aggregating into a collective form. Reject because the target label would be too source-dependent."
vdcr_commons_mr28_000001,Neutrophil Chemotaxis,media/vdcr_commons_manual_round28_v1/vdcr_commons_mr28_000001.ogv,media/vdcr_commons_manual_frames_round28_v1/vdcr_commons_mr28_000001/contact_sheet.jpg,reject,reject_chemotaxis_not_visually_decisive,0,0,"The microscopy clip shows motile cells and an arrow-like cue, but the sparse visual evidence does not make directional chemotaxis uniquely identifiable without relying on source context. Reject under the video-first double-check gate."
vdcr_commons_mr28_000002,Neutrophil Chemotaxis,media/vdcr_commons_manual_round28_v1/vdcr_commons_mr28_000002.ogv,media/vdcr_commons_manual_frames_round28_v1/vdcr_commons_mr28_000002/contact_sheet.jpg,revise,use_metadata_clean_derivative_only,0,11.333,"Raw Commons video is visually strong for neutrophil-like chemotaxis: fluorescent cells traverse a maze-like microfluidic racecourse over time. It has source metadata, so use the no-audio metadata-clean derivative."
vdcr_commons_mr28_000002_metadata_clean,Neutrophil Chemotaxis,media/vdcr_segments_pilot_v1/vdcr_commons_mr28_000002_metadata_clean.mp4,media/vdcr_segment_frames_round28_v1/vdcr_commons_mr28_000002_metadata_clean/contact_sheet.jpg,pass_candidate,admit_strict_biology_dynamic_concept,0,11.333,"New no-audio metadata-stripped derivative shows fluorescent neutrophil-like cells migrating through a microfluidic maze/racecourse over time. A single frame can show only cells and channel geometry; the named concept requires observing directed cell migration and path traversal through time, so this passes as Neutrophil Chemotaxis rather than generic cell motion."
vdcr_commons_mr28_000003,Amoeboid Chemotactic Crawling,media/vdcr_commons_manual_round28_v1/vdcr_commons_mr28_000003.ogv,media/vdcr_commons_manual_frames_round28_v1/vdcr_commons_mr28_000003/contact_sheet.jpg,reject,reject_not_chemotaxis_specific,0,0,"The clip shows amoeboid cell crawling in confined microchannels, but the source concept is geometry-driven polarity rather than a visually decisive chemotactic cue. Reject because it would make the answer depend on source metadata."
vdcr_commons_mr28_000004,Filopodium Protrusion,media/vdcr_commons_manual_round28_v1/vdcr_commons_mr28_000004.ogv,media/vdcr_commons_manual_frames_round28_v1/vdcr_commons_mr28_000004/contact_sheet.jpg,reject,reject_static_shortcut_and_short_clip,0,0,"The short fluorescent microscopy clip shows thin protrusion-like structures, but a representative still image already exposes the likely label and the extension sequence is not sufficiently decisive. Reject under the static-shortcut gate."
vdcr_commons_mr28_000005,Wind-Driven Fire-Front Propagation,media/vdcr_commons_manual_round28_v1/vdcr_commons_mr28_000005.webm,media/vdcr_commons_manual_frames_round28_v1/vdcr_commons_mr28_000005/contact_sheet.jpg,reject,reject_map_visualization_metadata_dependency,0,0,"The clip is a dated satellite/map visualization with place labels and an area chart. It shows fire perimeter expansion, but not enough visible wind-driven fire-front dynamics as raw video evidence; reject to avoid a map-reading or metadata-dependent earth sample."
vdcr_commons_mr29_000001,Downburst / Microburst Outflow,media/vdcr_commons_manual_round29_v1/vdcr_commons_mr29_000001.webm,media/vdcr_commons_manual_frames_round29_v1/vdcr_commons_mr29_000001/contact_sheet.jpg,revise,use_metadata_clean_derivative_only,0,29.800,"Raw Commons video shows a sudden severe near-surface wind/rain burst sweeping across buildings and vegetation, but it contains audio and source metadata. Use the no-audio metadata-clean derivative for release."
vdcr_commons_mr29_000001_metadata_clean,Downburst / Microburst Outflow,media/vdcr_segments_pilot_v1/vdcr_commons_mr29_000001_metadata_clean.mp4,media/vdcr_segment_frames_round29_v1/vdcr_commons_mr29_000001_metadata_clean/contact_sheet.jpg,pass_candidate,admit_strict_earth_dynamic_concept,0,29.800,"New no-audio metadata-stripped derivative shows a sudden, localized near-surface wind/rain burst sweeping laterally across a neighborhood scene, obscuring visibility and bending vegetation/building-edge rain sheets over time. A single frame only indicates severe rain or wind; the named concept requires the temporal burst/outflow signature, so this passes strict gate as Downburst / Microburst Outflow with final release review recommended."
vdcr_commons_mr29_000002,Downburst / Microburst Outflow,media/vdcr_commons_manual_round29_v1/vdcr_commons_mr29_000002.webm,media/vdcr_commons_manual_frames_round29_v1/vdcr_commons_mr29_000002/contact_sheet.jpg,reject,reject_overlay_and_generic_storm_risk,0,0,"The video has prominent date/location overlay text and mostly shows clouds/rain shaft evolution from a street view. It is plausible microburst footage by source metadata, but the visual evidence is not decisive enough for direct-answer admission without relying on the file page."
vdcr_commons_mr30_000001,Saffman-Taylor Viscous Fingering,media/vdcr_commons_manual_round30_v1/vdcr_commons_mr30_000001.gif,media/vdcr_commons_manual_frames_round30_v1/vdcr_commons_mr30_000001/contact_sheet.jpg,revise,use_metadata_clean_derivative_only,0,8.000,Raw Commons GIF is visually strong for viscous fingering: an air/fluid interface invades a viscous medium and develops finger-like branches over time. Use the metadata-clean MP4 derivative for release and stable frame extraction.
vdcr_commons_mr30_000001_metadata_clean,Saffman-Taylor Viscous Fingering,media/vdcr_segments_pilot_v1/vdcr_commons_mr30_000001_metadata_clean.mp4,media/vdcr_segment_frames_round30_v1/vdcr_commons_mr30_000001_metadata_clean/contact_sheet.jpg,pass_candidate,admit_strict_physics_dynamic_concept,0,8.000,"New metadata-stripped derivative shows a viscous-fluid interface forming and advancing as branching finger-like air/liquid intrusions between plates. A single frame can show a branched pattern, but the named concept requires the temporal invasion and fingering sequence, so this passes as Saffman-Taylor Viscous Fingering."
vdcr_commons_mr30_000002,Coffee-Ring Formation,media/vdcr_commons_manual_round30_v1/vdcr_commons_mr30_000002.ogv,media/vdcr_commons_manual_frames_round30_v1/vdcr_commons_mr30_000002/contact_sheet.jpg,reject,reject_multiplanel_labels_static_shortcut,0,0,"The supplementary movie is a multi-panel comparison with visible PEG/SDS/particle-size labels. Although related to coffee-ring dynamics, the evidence is dominated by labeled experimental panels and final/near-final deposit patterns. Reject under the text/context-dependence and static-shortcut gates."
vdcr_commons_mr30_000003,Electrodeposition Dendrite Growth,media/vdcr_commons_manual_round30_v1/vdcr_commons_mr30_000003.ogv,media/vdcr_commons_manual_frames_round30_v1/vdcr_commons_mr30_000003/contact_sheet.jpg,reject,reject_no_decisive_dendritic_branching,0,0,"The movie shows lithium electrodeposition morphology along a vertical electrode, but the visible deposit does not form decisive branching dendrites, and the source title indicates a dendrite-free electrode. Reject because the target concept would depend on source metadata rather than visible dendrite growth."
vdcr_commons_mr30_000004,FRAP Recovery,media/vdcr_commons_manual_round30_v1/vdcr_commons_mr30_000004.ogv,media/vdcr_commons_manual_frames_round30_v1/vdcr_commons_mr30_000004/contact_sheet.jpg,revise,use_metadata_clean_derivative_only,0,7.133,"Raw Commons video shows an explicit fluorescence recovery time series with red bleach/recovery ROIs and time progression, but it contains source metadata. Use the no-audio metadata-clean derivative for release; in-frame condition labels do not reveal the answer term."
vdcr_commons_mr30_000004_metadata_clean,FRAP Recovery,media/vdcr_segments_pilot_v1/vdcr_commons_mr30_000004_metadata_clean.mp4,media/vdcr_segment_frames_round30_v1/vdcr_commons_mr30_000004_metadata_clean/contact_sheet.jpg,pass_candidate,admit_main_biology_experimental_dynamic_pattern,0,7.133,New metadata-stripped derivative shows a fluorescence recovery after photobleaching time series: marked ROIs lose fluorescence after bleaching and then recover across the time sequence. A single fluorescence frame cannot identify the bleach-recovery experiment; the temporal intensity drop-and-recovery pattern supports FRAP Recovery.
vdcr_commons_mr30_000005,Wind-Driven Fire-Front Propagation,media/vdcr_commons_manual_round30_v1/vdcr_commons_mr30_000005.webm,media/vdcr_commons_manual_frames_round30_v1/vdcr_commons_mr30_000005/contact_sheet.jpg,reject,reject_satellite_logo_and_source_dependent_forcing,0,0,"The CIRA/NOAA loop shows active fire and smoke plume movement, but visible logos/timestamps remain and the wind/front-forced fire-front interpretation is too source-page dependent. Reject rather than admitting a map/satellite visualization that may not directly show a clean named fire-front propagation concept."
vdcr_commons_mr31_000001,Benedict Positive Reducing-Sugar Reaction,media/vdcr_commons_manual_round31_v1/vdcr_commons_mr31_000001.webm,media/vdcr_commons_manual_frames_round31_v1/vdcr_commons_mr31_000001/contact_sheet.jpg,reject,reject_text_context_leakage_and_source_dependency,0,0,"The video shows a plausible heated Benedict-style color/precipitate sequence, but visible test-tube numbering, reagent bottle label, and in-video fast-forward graphics create leakage/context dependence. The named answer would rely too much on experiment identity rather than clean video-native chemical dynamics."
vdcr_commons_mr31_000002,Benedict Positive Reducing-Sugar Reaction,,,reject,reject_download_failed,0,0,"The Commons direct file URL resolved from the page-only manifest returned 404, so this candidate was not available for review."
vdcr_commons_mr31_000003,Gully Headcut Retreat,media/vdcr_commons_manual_round31_v1/vdcr_commons_mr31_000003.ogv,media/vdcr_commons_manual_frames_round31_v1/vdcr_commons_mr31_000003/contact_sheet.jpg,revise,use_metadata_clean_derivative_only,0,15.916,"Raw video shows an erosion head/knickpoint-like feature moving upslope through the sediment surface. This is close to Headward Erosion, so it should only be admitted under the more specific Gully Headcut Retreat label when the retreating erosional head is visible over time. Use the metadata-clean derivative for release."
vdcr_commons_mr31_000003_metadata_clean,Gully Headcut Retreat,media/vdcr_segments_pilot_v1/vdcr_commons_mr31_000003_metadata_clean.mp4,media/vdcr_segment_frames_round31_v1/vdcr_commons_mr31_000003_metadata_clean/contact_sheet.jpg,pass_candidate,admit_strict_earth_dynamic_concept,0,15.916,"Metadata-clean derivative shows the headcut/erosional head expanding and retreating upslope over the sequence. A single frame shows eroded topography, but the named concept depends on the temporal migration of the erosional head, so it passes as Gully Headcut Retreat rather than generic erosion."
vdcr_commons_mr31_000004,Lava Dome Collapse,media/vdcr_commons_manual_round31_v1/vdcr_commons_mr31_000004.gif,media/vdcr_commons_manual_frames_round31_v1/vdcr_commons_mr31_000004/contact_sheet.jpg,reject,reject_static_satellite_or_false_color_shortcut,0,0,"The GIF is a short satellite/false-color view with little visible collapse sequence. It does not show dome material destabilizing and collapsing in a video-native way, so the label would depend on source title/context rather than temporal evidence."
vdcr_commons_mr31_000005,Freeze-Induced Phase Separation,media/vdcr_commons_manual_round31_v1/vdcr_commons_mr31_000005.ogv,media/vdcr_commons_manual_frames_round31_v1/vdcr_commons_mr31_000005/contact_sheet.jpg,revise,trim_title_and_use_metadata_clean_derivative,2.000,21.143,"Raw supplementary movie contains an opening title frame mentioning freezing/melting. The microscopy sequence itself shows an initially structured frozen/separated droplet morphology changing during warming, but the title frame must be removed to avoid text leakage."
